# GLOBAL UNIVERSAL NORMALS / AIR NORMALS
256,0x100,5A,5A,5A,yes,100
165,0x1,Breakaway Recovery,Air Recovery,Air Recovery,yes,100
167,0x1,Parry? what is this?,Air Recovery,Air Recovery,yes,100
416,0x1,Tag Out,Tag Out,Tag Out,yes,100
417,0x1,assist leave,assist leave,assist leave,yes,100
418,0x1,Tag In,Tag In,Tag In,yes,100
420,0x1,Cross Counter Tag out,assist attack,assist attack,yes,100
421,0x1,VAR,Tag In Taunt,Tag In Taunt,yes,100
423,0x1,VAR Tag In,Tag In Taunt,Tag In Taunt,yes,100
424,0x1,assist taunt,assist taunt,assist taunt,yes,100
425,0x1,Tag In Taunt,Tag In Taunt,Tag In Taunt,yes,100
426,0x1,assist attack,assist attack,assist attack,yes,100
427,0x1,Cross Counter Tag in,assist attack,assist attack,yes,100
426,0x1,assist attack,assist attack,assist attack,yes,100
428,0x1,DHC Hop in,assist attack,assist attack,yes,100
430,0x1,assist standby,assist standby,assist standby,yes,100
432,0x1,DHC Tag out,assist standby,assist standby,yes,100
433,0x1,DHC Tag in,assist standby,assist standby,yes,100
444,0x1,Match Start Point,Match Start Point,Match Start Point,yes,100
445,0x1,Match Start Leave,Match Start Point,Match Start Point,yes,100
446,0x1,Match Start Swap,Match Start Anchor,Match Start Anchor,yes,100
447,0x1,Match Start Anchor,Match Start Anchor,Match Start Anchor,yes,100
449,0x1,Crumple,Match Start Anchor,Match Start Anchor,yes,100
465,0x1,Forward Throw,Match Start Anchor,Match Start Anchor,yes,100
468,0x1,Back Throw,Match Start Anchor,Match Start Anchor,yes,100
471,0x1,Air Front Throw,Match Start Anchor,Match Start Anchor,yes,100
513,0x1,Shin Sho fly away,Match Start Anchor,Match Start Anchor,yes,100
514,0x1,Shin Sho second hit,Match Start Anchor,Match Start Anchor,yes,100
575,0x1,Taunt,Match Start Anchor,Match Start Anchor,yes,100
4562,0x1,forward throw,forward throw,forward throw,yes,100
4565,0x1,back throw,back throw,back throw,yes,100
4610,0x1,Friender Bite,Friender Bite,Friender Bite,yes,100
4615,0x1,Hitgrab,Hitgrab,Hitgrab,yes,100
4609,0x1,Captured,Captured,Captured,yes,100
4611,0x1,Captured,Captured,Captured,yes,100
4613,0x1,Captured,Captured,Captured,yes,100
4614,0x1,Captured,Captured,Captured,yes,100
4615,0x1,Captured,Captured,Captured,yes,100
4616,0x1,Captured,Captured,Captured,yes,100
4617,0x1,Captured,Captured,Captured,yes,100
4618,0x1,Captured,Captured,Captured,yes,100
4619,0x1,Captured,Captured,Captured,yes,100
4620,0x1,Captured,Captured,Captured,yes,100
4621,0x1,Captured,Captured,Captured,yes,100
4622,0x1,Captured,Captured,Captured,yes,100
4623,0x1,Captured,Captured,Captured,yes,100
4294967295,0xffffffff,versus screen loading flag,versus screen loading flag,versus screen loading flag,yes,12






