timestamp_utc,sequence,frame,attacker_slot,attacker_name,attacker_base,attacker_char_id,action_id,action_name,victim_slot,victim_name,victim_base,victim_char_id,source_kind,source_confidence,source_score,source_age_frames,property_a,property_a_text,property_b,property_b_text,property_b_route_inference,phase_property_a,phase_property_b,runtime_status_20,actor,base_damage,final_damage,chip_damage,outcome,trigger_reasons,hp_before,hp_after,max_hp,recoverable_before,recoverable_after,red_health_generated,attacker_meter_before,attacker_meter_after,victim_meter_before,victim_meter_after,combo_before,combo_after,combo_scale_before,combo_scale_after,team_correction,baroque_active,baroque_red_spent,roll_power_flags,puddle_stacks,victim_action_before,victim_action_after,victim_action_path,reaction_phase_before,reaction_phase_after,reaction_phase_path,max_hitstun,max_blockstun,reaction_family_before,reaction_family_after,position_x_before,position_x_after,position_y_before,position_y_after,height_before,height_after,position_delta_x,position_delta_y,velocity_x_est,velocity_y_est,knockdown_observed,wall_reaction_observed,air_recovery_observed,position_stabilized_observed,sample_count,correlation_notes
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:02Z,45,37,1,1488,1489,next_contact,P1-C2,Chun-Li,2461448704,13,352,Kikosho,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,120.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,268,67,0,2444319576,,False,,False,,False,,False,,,False,,False,0,638,last_hit_single,True,0,638,0,0,last_hit_state_candidate,True,False,1,0,638,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +2"",""last-hit/action transition""]",1,1,1,44000,10584,10202,9498,-382,0,50000,50000,50000,42022,42022,42022,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,1,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,19,0,0,0,0,1.0491232872009277,0.5892438292503357,0.9902656674385071,0.0,0.0,0.0,0.0,0.0,0.0,-0.45987945795059204,0.0,-0.45987945795059204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,2,source age 0f; live attack actor; action ID matched; distance 0.00
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:03Z,46,37,2,1490,1492,next_contact,P1-C2,Chun-Li,2461448704,13,352,Kikosho,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,120.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,268,67,0,2444319576,,False,,False,,False,,False,,,False,,False,0,503,last_hit_single,True,0,503,0,0,last_hit_state_candidate,True,False,1,0,503,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +2""]",1,1,1,44000,9498,8876,7873,-622,0,50000,50000,50000,42022,42022,42022,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,21,0,0,0,0,0.9902656674385071,0.9318332076072693,1.0729085206985474,0.0,0.0,0.0,0.0,0.0,0.0,-0.05843245983123779,0.0,-0.05843245983123779,0.0,0.33438920974731445,0.0,0.020709872245788574,0.0,0.3136793375015259,0.33438920974731445,0.00820016860961914,0.3425893783569336,0.33438920974731445,False,False,False,False,False,3,source age 0f; live attack actor; action ID matched; distance 0.33
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:04Z,47,37,3,1493,1498,next_contact,P1-C2,Chun-Li,2461448704,13,352,Kikosho,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,96.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,268,67,0,2444319576,,False,,False,,False,,False,,,False,,False,0,268,last_hit_single,True,0,268,0,0,last_hit_state_candidate,True,False,1,0,268,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +1""]",1,1,1,44000,7873,7332,7332,-541,0,50000,50000,50000,42022,42022,42022,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,64,1,0x0040 Standing Hitstun > 0x005B Soft Knockdown > 0x00A0 Air Recovery > 0x0001 Action 1,hitstun,hitstun,hitstun,hitstun > knockdown > air_recovery > hitstun,18,0,0,0,0,1.0729085206985474,0.5505750775337219,1.0202569961547852,0.0,52.519126892089844,0.0,0.0,52.519126892089844,0.0,-0.5223334431648254,52.519126892089844,-0.5223334431648254,52.519126892089844,0.004702389240264893,-0.17064666748046875,-0.0701514482498169,0.0,7.3129730224609375,0.33438920974731445,52.69799896646768,52.86310010768231,0.7056218655552824,True,False,True,True,True,6,source age 0f; live attack actor; action ID matched
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:05Z,48,38,1,1499,1499,next_contact,P1-C2,Chun-Li,2461448704,13,352,Kikosho,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,106.25,1,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,268,67,0,2444319576,,False,,False,,False,,False,,,False,,False,0,378,last_hit_single,True,0,378,0,0,last_hit_state_candidate,True,False,1,0,378,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +8""]",1,1,1,44000,7332,7106,7106,-226,0,50000,50000,50000,42022,42209,42209,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,1,1,1,0x0001 Action 1,hitstun,hitstun,hitstun,hitstun,12,0,0,0,0,1.0202569961547852,1.170358657836914,1.170358657836914,0.0,0.0,0.0,0.0,0.0,0.0,0.1501016616821289,0.0,0.1501016616821289,0.0,-0.08702170848846436,0.0,-0.08702170848846436,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1,source age 1f; live attack actor; distance 0.09
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:05Z,49,38,2,1500,1500,next_contact,P1-C2,Chun-Li,2461448704,13,352,Kikosho,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,104.5,2,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,268,67,0,2444319576,,False,,False,,False,,False,,,False,,False,0,625,last_hit_single,True,0,625,0,0,last_hit_state_candidate,True,False,1,0,625,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +5"",""last-hit/action transition""]",1,1,1,44000,7106,6731,6731,-375,0,50000,50000,50000,42209,42517,42517,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,1,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,17,0,0,0,0,1.170358657836914,0.4512125551700592,0.4512125551700592,0.0,0.0,0.0,0.0,0.0,0.0,-0.7191461026668549,0.0,-0.7191461026668549,0.0,-0.5115871131420135,0.0,-0.5115871131420135,0.0,0.0,0.4245654046535492,0.29458069801330566,0.7191461026668549,0.4245654046535492,False,False,False,False,False,1,source age 2f; live attack actor; distance 0.51
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:06Z,50,39,1,1501,1501,next_contact,P1-C2,Chun-Li,2461448704,13,264,3C,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,104.0,0,12,"Mid, Heavy Hit",12,262144,"No guard category, No strength tier, Launcher 0x00040000",False,[262144],[134479876],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,0,1310,last_hit_single,True,0,1310,0,0,last_hit_state_candidate,True,False,1,0,1310,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +4"",""last-hit/action transition""]",1,1,1,44000,6731,5945,5945,-786,0,50000,50000,50000,42517,43165,43165,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,66,66,0x0042 Low Hitstun,hitstun,hitstun,hitstun,hitstun,21,0,0,0,0,0.4512125551700592,1.1246120929718018,1.1246120929718018,0.0,0.0,0.0,0.0,0.0,0.0,0.6733995378017426,0.0,0.6733995378017426,0.0,0.4715345501899719,0.0,0.4715345501899719,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1,source age 0f; current move definition; action ID matched; distance 0.47
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:06Z,51,38,3,1502,1502,next_contact,P1-C2,Chun-Li,2461448704,13,352,Kikosho,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,101.0,4,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,268,67,0,2444319576,,False,,False,,False,,False,,,False,,False,0,1332,last_hit_single,True,0,1332,0,0,last_hit_state_candidate,True,False,1,0,1332,0,hit at HP floor,"[""last-hit changed without HP delta"",""last-hit/action transition""]",1,1,1,44000,5945,5146,5146,-799,0,50000,50000,50000,43165,43825,43825,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,66,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,9,0,0,0,0,1.1246120929718018,1.1317890882492065,1.1317890882492065,0.0,0.0,0.0,0.0,0.0,0.0,0.007176995277404785,0.0,0.007176995277404785,0.0,-0.008614540100097656,0.0,-0.008614540100097656,0.0,0.0,0.5029725730419159,0.4721846580505371,1.3997226357460022,0.9275379776954651,False,False,False,False,False,1,source age 4f; live attack actor; distance 0.01
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:06Z,52,40,1,1503,1504,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,504,last_hit_single,True,0,504,0,0,last_hit_state_candidate,True,False,1,0,504,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +3"",""last-hit/action transition""]",1,1,1,44000,5146,4524,4222,-622,0,50000,50000,50000,43825,44337,44585,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,97,91,0x0061 Launched > 0x005B Soft Knockdown,hitstun,hitstun,knockdown,hitstun > knockdown,12,0,0,0,0,1.1317890882492065,1.3641693592071533,1.2935880422592163,0.0,52.99815368652344,54.48086929321289,0.0,52.99815368652344,54.48086929321289,0.23238027095794678,52.99815368652344,0.23238027095794678,52.99815368652344,-5.136584043502808,50.3923659324646,-5.239336133003235,51.87752866744995,1.4851627349853516,0.0,0.0,0.0,0.0,True,False,False,False,False,2,source age 0f; live attack actor
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:07Z,53,40,2,1505,1505,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,1029,last_hit_single,True,0,1029,0,0,last_hit_state_candidate,True,False,1,0,1029,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +5""]",1,1,1,44000,4222,3605,3605,-617,0,50000,50000,50000,44585,45094,45094,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,91,91,91,0x005B Soft Knockdown,knockdown,knockdown,knockdown,knockdown,17,0,0,0,0,1.2935880422592163,0.6558467149734497,0.6558467149734497,54.48086929321289,61.41715621948242,61.41715621948242,54.48086929321289,61.41715621948242,61.41715621948242,-0.6377413272857666,6.936286926269531,-0.6377413272857666,6.936286926269531,-5.838046431541443,58.51286315917969,-5.838046431541443,58.51286315917969,0.0,8.120497226715088,0.298584127124709,8.448746925923633,8.15073767771484,True,False,False,False,False,1,source age 0f; live attack actor
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:07Z,54,40,3,1506,1507,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,371,last_hit_single,True,0,371,0,0,last_hit_state_candidate,True,False,1,0,371,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +4""]",1,1,1,44000,3605,3143,2939,-462,0,50000,50000,50000,45094,45474,45641,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,91,91,91,0x005B Soft Knockdown,knockdown,knockdown,knockdown,knockdown,21,0,0,0,0,0.6558467149734497,1.0496364831924438,1.7834255695343018,61.41715621948242,61.06942367553711,57.56831741333008,61.41715621948242,61.06942367553711,57.56831741333008,0.39378976821899414,-0.3477325439453125,0.39378976821899414,-0.3477325439453125,-5.4296945333480835,58.55342435836792,-4.9818971157073975,55.65995121002197,2.8934731483459473,8.16105842590332,0.6871508351505635,8.974092815478931,8.561099083840839,True,False,False,False,False,2,source age 0f; live attack actor
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:08Z,55,40,4,1508,1509,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,330,last_hit_single,True,0,330,0,0,last_hit_state_candidate,True,False,1,0,330,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +5""]",1,1,1,44000,2939,2741,2321,-198,0,50000,50000,50000,45641,45804,46151,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,91,91,91,0x005B Soft Knockdown,knockdown,knockdown,knockdown,knockdown,17,0,0,0,0,1.7834255695343018,1.5123125314712524,1.179231882095337,57.56831741333008,57.52345275878906,60.4811897277832,57.56831741333008,57.52345275878906,60.4811897277832,-0.2711130380630493,-0.044864654541015625,-0.2711130380630493,-0.044864654541015625,-4.979527831077576,55.46302652359009,-5.35502028465271,59.24694204330444,3.7839155197143555,8.16105842590332,1.1428956285968468,12.550121180589292,11.684111865920446,True,False,False,False,False,2,source age 0f; live attack actor
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:09Z,56,40,5,1510,1510,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,140,last_hit_single,True,0,140,0,0,last_hit_state_candidate,True,False,1,0,140,0,hit at HP floor,"[""last-hit changed without HP delta"",""hitstun +4"",""reaction knockdown->hitstun"",""last-hit/action transition""]",1,1,1,44000,2321,2237,2237,-84,0,50000,50000,50000,46151,46218,46218,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,91,97,97,0x0061 Launched,knockdown,hitstun,hitstun,hitstun,21,0,0,0,0,1.179231882095337,0.8674173951148987,0.8674173951148987,60.4811897277832,55.272518157958984,55.272518157958984,60.4811897277832,55.272518157958984,55.272518157958984,-0.31181448698043823,-5.208671569824219,-0.31181448698043823,-5.208671569824219,-5.567119538784027,54.73262071609497,-5.567119538784027,54.73262071609497,0.0,8.16105842590332,2.6645038220210626,14.891615642276133,12.621532080438982,False,False,False,False,False,1,source age 0f; live attack actor
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:09Z,57,40,6,1511,1523,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,263,last_hit_single,True,0,263,0,0,last_hit_state_candidate,True,False,1,0,263,0,hit at HP floor,"[""last-hit changed without HP delta"",""reaction hitstun->knockdown"",""last-hit/action transition""]",1,1,1123,44000,2237,2080,732,-157,0,50000,50000,50000,46218,46346,46533,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,97,91,1,0x005B Soft Knockdown > 0x00A0 Air Recovery > 0x001E Action 30 > 0x0001 Action 1,hitstun,knockdown,hitstun,knockdown > air_recovery > hitstun,17,0,0,0,0,0.8674173951148987,1.0798203945159912,0.5930097699165344,55.272518157958984,14.031167984008789,0.0,55.272518157958984,14.031167984008789,0.0,0.21240299940109253,-41.241350173950195,0.21240299940109253,-41.241350173950195,-5.477144956588745,12.872979640960693,-5.990116775035858,-3.5550076961517334,91.44298815727234,45.68044471740723,3.2947992732394136,56.13351277619246,54.48126985272454,True,False,True,False,False,13,source age 0f; live attack actor
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:12Z,58,41,1,1524,1524,next_contact,P1-C2,Chun-Li,2461448704,13,260,2B,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,104.0,0,34,"Low, Medium Hit",34,0,,False,[],[134217730],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,625,625,last_hit_single,True,625,625,0,0,hp_delta,False,False,1,0,625,0,hit,"[""HP -625"",""last-hit/action transition""]",1123,498,498,44000,732,982,982,250,250,50000,50000,50000,46533,46841,46841,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,1,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,10,0,0,0,0,0.5930097699165344,0.6784660220146179,0.6784660220146179,0.0,0.0,0.0,0.0,0.0,0.0,0.0854562520980835,0.0,0.0854562520980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1,source age 0f; current move definition; action ID matched; distance 0.00
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:13Z,59,42,1,1525,1527,next_contact,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,high,90.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,497,1348,last_hit_single,True,497,1348,0,851,hp_delta,False,False,1,0,1348,0,hit,"[""HP -497"",""hitstun +3"",""last-hit/action transition""]",498,1,1,44000,982,671,215,-311,0,50000,50000,50000,46841,47507,47879,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,66,96,0x0042 Low Hitstun > 0x0060 Soft Knockdown,hitstun,hitstun,knockdown,hitstun > knockdown,21,0,0,0,0,0.6784660220146179,1.1460673809051514,0.6354737877845764,0.0,5.546393394470215,57.2568244934082,0.0,5.546393394470215,57.2568244934082,0.46760135889053345,5.546393394470215,0.46760135889053345,5.546393394470215,-5.419481992721558,2.168306350708008,-5.862327992916107,54.120826959609985,51.95252060890198,0.0,0.0,0.0,0.0,True,False,False,False,False,3,source age 0f; live attack actor; distance 10.44
5,native_damage_pipeline_plus_snapshot_contact_correlation_v5,2026-07-28T21:09:13Z,60,42,2,1528,1546,observation_window,P1-C1,Ryu,2454108608,12,354,Air Shinkuu,P2-C1,Ken the Eagle,2457778656,1,live_attack_actor,medium,84.0,0,12,"Mid, Heavy Hit",12,0,,False,[],[12],0,[],291,"Native result modifier +0004, Sustained-contact actor route, Initial actor phase, Spawned-attack core flag (correlated)",native result +0004; spawned-attack core; sustained-contact route; initial actor phase,265,35,0,2444319576,,False,,False,,False,,False,,,False,,False,0,454,last_hit_single,True,0,454,0,0,last_hit_state_candidate,True,False,1,0,454,0,hit at HP floor,"[""last-hit changed without HP delta"",""last-hit/action transition""]",1,1,1,44000,215,0,0,-215,0,50000,50000,50000,47879,48340,48340,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,96,91,4609,0x005B Soft Knockdown > 0x1201 Action 4609,knockdown,knockdown,hitstun,knockdown > hitstun,21,0,0,0,0,0.6354737877845764,0.4996277093887329,1.017945408821106,57.2568244934082,65.99464416503906,47.080204010009766,57.2568244934082,65.99464416503906,47.080204010009766,-0.1358460783958435,8.73781967163086,-0.1358460783958435,8.73781967163086,-5.99426543712616,62.91005873680115,-3.1241143941879272,45.97270107269287,19.406367301940918,60.74175238609314,0.30212218256736717,60.451707217170366,60.74447183852546,True,False,False,False,False,19,source age 0f; live attack actor
6,native_damage_pipeline_plus_snapshot_contact_correlation_v6,2026-07-28T21:19:28Z,1,1,1,139,140,next_contact,P1-C1,Ryu,2454108608,12,256,5A,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,104.0,0,True,READY,,9,"Mid, Light Hit",9,0,,False,[],[134217729],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,800,800,last_hit_single,True,800,800,0,0,hp_delta,False,False,1,0,800,0,hit,"[""HP -800""]",44000,43200,43200,44000,0,320,320,320,320,50000,50000,50000,50000,50000,50000,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,1,1,64,0x0001 Action 1 > 0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,21,0,0,0,0,0.8481666445732117,0.7385255098342896,1.0072450637817383,0.0,0.0,0.0,0.0,0.0,0.0,-0.10964113473892212,0.0,-0.10964113473892212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,2,source age 0f; current move definition; action ID matched; distance 0.00
6,native_damage_pipeline_plus_snapshot_contact_correlation_v6,2026-07-28T21:19:28Z,2,2,1,141,141,next_contact,P1-C1,Ryu,2454108608,12,257,5B,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,92.0,0,True,READY,,10,"Mid, Medium Hit",10,0,,False,[],[134217730],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,1368,1368,last_hit_single,True,1368,1368,0,0,hp_delta,False,False,1,0,1368,0,hit,"[""HP -1368"",""hitstun +5""]",43200,41832,41832,44000,320,868,868,548,548,50000,50000,50000,50000,50000,50000,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,17,0,0,0,0,1.0072450637817383,1.2209832668304443,1.2209832668304443,0.0,0.0,0.0,0.0,0.0,0.0,0.21373820304870605,0.0,0.21373820304870605,0.0,0.21104824542999268,0.0,0.21104824542999268,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1,source age 0f; current move definition; distance 0.21
6,native_damage_pipeline_plus_snapshot_contact_correlation_v6,2026-07-28T21:19:29Z,3,3,1,142,143,next_contact,P1-C1,Ryu,2454108608,12,260,2B,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,104.0,0,True,READY,,34,"Low, Medium Hit",34,0,,False,[],[134217730],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,1224,1224,last_hit_single,True,1224,1224,0,0,hp_delta,False,False,1,0,1224,0,hit,"[""HP -1224""]",41832,40608,40608,44000,868,1358,1358,490,490,50000,50000,50000,50000,50000,50000,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,64,66,0x0040 Standing Hitstun > 0x0042 Low Hitstun,hitstun,hitstun,hitstun,hitstun,17,0,0,0,0,1.2209832668304443,0.9610379338264465,0.7684285044670105,0.0,0.0,0.0,0.0,0.0,0.0,-0.2599453330039978,0.0,-0.2599453330039978,0.0,0.0,0.0,-0.08550149202346802,0.0,0.08550149202346802,0.0,0.0,0.0,0.0,False,False,False,False,False,2,source age 0f; current move definition; action ID matched; distance 0.00
6,native_damage_pipeline_plus_snapshot_contact_correlation_v6,2026-07-28T21:19:29Z,4,4,1,144,145,next_contact,P1-C1,Ryu,2454108608,12,258,5C,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,104.0,0,True,READY,,12,"Mid, Heavy Hit",12,0,,False,[],[134217732],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,2108,2108,last_hit_single,True,2108,2108,0,0,hp_delta,False,False,1,0,2108,0,hit,"[""HP -2108""]",40608,38500,38500,44000,1358,2202,2202,844,844,50000,50000,50000,50000,50000,50000,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,66,66,64,0x0042 Low Hitstun > 0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,21,0,0,0,0,0.7684285044670105,0.9279205203056335,0.9153615832328796,0.0,0.0,0.0,0.0,0.0,0.0,0.15949201583862305,0.0,0.15949201583862305,0.0,0.29149383306503296,0.0,-0.012558937072753906,0.0,0.30405277013778687,0.0,0.0,0.0,0.0,False,False,False,False,False,2,source age 0f; current move definition; action ID matched; distance 0.29
6,native_damage_pipeline_plus_snapshot_contact_correlation_v6,2026-07-28T21:19:29Z,5,5,1,146,148,next_contact,P1-C1,Ryu,2454108608,12,262,6C,P2-C1,Ken the Eagle,2457778656,1,move_definition,high,104.0,0,True,READY,,12,"Mid, Heavy Hit",12,0,,False,[],[134217732],1,[],64,Standard-strike baseline,standard-strike baseline,0,0,0,0,,False,,False,,False,,False,,,False,,False,1727,1727,last_hit_single,True,1727,1727,0,0,hp_delta,False,False,1,0,1727,0,hit,"[""HP -1727""]",38500,36773,36773,44000,2202,2893,2893,691,691,50000,50000,50000,50000,50000,50000,0,0,0,1.0,1.0,1.0,1.0,False,0,0,0,64,64,64,0x0040 Standing Hitstun,hitstun,hitstun,hitstun,hitstun,21,0,0,0,0,0.9153615832328796,1.2756237983703613,1.3540699481964111,0.0,0.0,0.0,0.0,0.0,0.0,0.3602622151374817,0.0,0.3602622151374817,0.0,-0.03267228603363037,0.0,-0.2274261713027954,0.0,0.34659528732299805,0.0,0.0,0.0,0.0,False,False,False,False,False,3,source age 0f; current move definition; action ID matched; distance 0.03
