timestamp_utc,gui_frame,actor,owner_slot,owner_base,owner_char_id,owner_name,owner_action_id,owner_action_name,owner_action_frame,victim_slot,victim_base,victim_char_id,victim_name,property_a,property_a_text,property_b,property_b_text,runtime_status_20,phase_property_a,phase_property_b,base_damage,object_flags_10,object_flags_14,object_flags_18,object_flags_1c,object_flags_24,object_flags_28,object_flags_2c
2026-07-25T21:59:59Z,1420,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0016,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T21:59:59Z,1420,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T21:59:59Z,1421,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T21:59:59Z,1421,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T21:59:59Z,1421,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:00Z,1422,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,16,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:00Z,1422,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,34,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:00Z,1422,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0140,,0,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:00Z,1423,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0140,,16,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:00Z,1423,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0140,,21,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:00Z,1423,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0140,,26,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:01Z,1424,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,44,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:01Z,1424,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,44,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:01Z,1424,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,44,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:01Z,1424,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,44,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:01Z,1424,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,45,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83040000,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:01Z,1425,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,62,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83042040,0x83042040,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:01Z,1425,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,63,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046040,0x83046040,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:01Z,1425,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,64,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046040,0x00400000,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:01Z,1425,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,65,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83046040,0x00400000,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:01Z,1426,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,68,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046040,0x83046040,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:01Z,1426,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,73,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046040,0x83046040,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:01Z,1426,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,74,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83046040,0x00400000,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:04Z,1433,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,16,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x83040004,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:04Z,1433,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,18,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:04Z,1434,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,34,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:04Z,1434,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0023,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1434,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1435,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0012,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1435,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,jump,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1435,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1436,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1436,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,3,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1436,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,16,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1436,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,16,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x83040004,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1436,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,17,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83042004,0x83042004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:05Z,1436,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,18,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:06Z,1437,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,34,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:06Z,1437,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,,1,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:06Z,1437,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,,17,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x83040004,0x00000000,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:06Z,1437,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,,17,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83042004,0x83042004,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:06Z,1438,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,19,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:06Z,1438,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,21,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x83040004,0x00000000,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:06Z,1438,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,22,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83042004,0x83042004,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:06Z,1438,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,23,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:06Z,1438,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,25,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83042004,0x83042004,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:06Z,1438,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,28,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:06Z,1438,0x91A7CBE8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,30,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EC
2026-07-25T22:00:07Z,1439,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,45,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:07Z,1439,0x91A76194,P1-C1,0x9246B9C0,27,Joe the Condor,0x0141,Air Savage Shot B,46,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:07Z,1439,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:07Z,1439,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:07Z,1439,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:07Z,1439,0x91A7CBE8,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,2,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EC
2026-07-25T22:00:07Z,1439,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:07Z,1439,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:07Z,1439,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,2,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:07Z,1439,0x91A7CBE8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,2,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00000102,"Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,1000,0x0F010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003EC
2026-07-25T22:00:07Z,1439,0x91A6CCB8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,10,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003E9
2026-07-25T22:00:07Z,1439,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,,14,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003EA
2026-07-25T22:00:07Z,1440,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,16,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:07Z,1440,0x91A860C4,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,19,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x0F010009,0x00000000,0x83046004,0x00400000,0x00000000,0x00000000,0x000003EB
2026-07-25T22:00:07Z,1440,0x91A7CBE8,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,25,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83042040,0x00400000,0x00000000,0x00000000,0x000003EC
2026-07-25T22:00:07Z,1440,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0014,,34,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:08Z,1442,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x001E,,0,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:08Z,1443,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0001,,0,,0x00000000,0,,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:08Z,1443,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0001,,3,,0x00000000,0,,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83040000,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:11Z,1452,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,16,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x0000010C,"Mid, Heavy Hit, A flags 0x00000100",0x00000082,"Init/default bit, Unknown B bits 0x00000080",0x00000000,0x00000000,0x00000000,1500,0x01010009,0x00000000,0x83040004,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:11Z,1452,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,17,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83042004,0x83042004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:11Z,1452,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0143,Air Shuriken A,18,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:11Z,1453,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0023,,6,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:12Z,1453,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,1,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:12Z,1453,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0012,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:12Z,1453,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x0016,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
2026-07-25T22:00:12Z,1453,0x91A7370C,P1-C1,0x9246B9C0,27,Joe the Condor,0x010A,,0,P2-C1,0x927EB9E0,17,Viewtiful Joe,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x01010009,0x00000000,0x83046004,0x83046004,0x00000000,0x00000000,0x000003E8
