timestamp_utc,gui_frame,slot,team,fighter_base,char_id,character_name,point_before,point_after,event_kind,max_hp_before,max_hp_after,current_before,current_after,current_delta,aux_before,aux_after,aux_delta,red_before,red_after,red_delta,damage_observed,aux_loss_observed,red_generated_observed,predicted_aux_loss,predicted_red_generated,prediction_difference,prediction_match,prediction_confidence,predicted_reserve_step,pending_current_delta,pending_aux_delta,heal_sync_mode,baroque_before,baroque_after,red_spent_before,red_spent_after,attacker_slot,attacker_char_id,attacker_name,attacker_action_id,attacker_action_name,attacker_action_frame,attack_base_damage,attack_property_a,attack_property_b,notes
2026-07-26T02:57:48Z,1478,P1-C1,P1,0x9246B9C0,16,Alex,False,True,point_status_change,54000,54000,54000,54000,0,54000,54000,0,0,0,0,0,0,0,,,,,none,5,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:48Z,1478,P1-C2,P1,0x92B6BA00,21,Soki,True,False,point_status_change,52000,52000,52000,52000,0,52000,52000,0,0,0,0,0,0,0,,,,,none,5,0,0,0,False,False,5200,5200,,,,,,,,,,
2026-07-26T02:57:49Z,1479,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,47200,-800,48000,47520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:51Z,1485,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,47200,47700,500,47520,47700,180,320,0,-320,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:52Z,1486,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,47700,48000,300,47700,48000,300,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:53Z,1489,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,40400,-7600,48000,43440,-4560,0,3040,3040,7600,4560,3040,4560,3040,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:55Z,1498,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,40400,43900,3500,43440,43900,460,3040,0,-3040,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:56Z,1499,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,43900,48000,4100,43900,48000,4100,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:58Z,1507,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,44800,-3200,48000,46080,-1920,0,1280,1280,3200,1920,1280,1920,1280,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:58Z,1508,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,44800,42391,-2409,46080,44635,-1445,1280,2244,964,2409,1445,964,1445,964,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:57:59Z,1509,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,42391,39850,-2541,44635,43111,-1524,2244,3261,1017,2541,1524,1017,1524,1017,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:00Z,1512,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,39850,31795,-8055,43111,38278,-4833,3261,6483,3222,8055,4833,3222,4833,3222,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:03Z,1520,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,31795,34795,3000,38278,38278,0,6483,3483,-3000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:03Z,1521,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,34795,38295,3500,38278,38295,17,3483,0,-3483,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:03Z,1522,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,current_and_ceiling_heal,48000,48000,38295,47795,9500,38295,47795,9500,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:03Z,1523,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,47795,48000,205,47795,48000,205,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:05Z,1533,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,45767,-2233,48000,46661,-1339,0,894,894,2233,1339,894,1339,894,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:05Z,1535,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,45767,43378,-2389,46661,45228,-1433,894,1850,956,2389,1433,956,1433,956,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:07Z,1540,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,43378,34889,-8489,45228,40135,-5093,1850,5246,3396,8489,5093,3396,5093,3396,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:10Z,1551,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,34889,37389,2500,40135,40135,0,5246,2746,-2500,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:10Z,1552,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,37389,48000,10611,40135,48000,7865,2746,0,-2746,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:12Z,1558,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,46880,-1120,48000,47328,-672,0,448,448,1120,672,448,672,448,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:13Z,1559,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,46880,44790,-2090,47328,46074,-1254,448,1284,836,2090,1254,836,1254,836,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:13Z,1560,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,44790,41784,-3006,46074,44271,-1803,1284,2487,1203,3006,1803,1203,1803,1203,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:15Z,1571,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,41784,42784,1000,44271,44271,0,2487,1487,-1000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:15Z,1572,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,42784,46164,3380,44271,46164,1893,1487,0,-1487,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:16Z,1574,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,46164,45100,-1064,46164,45526,-638,0,426,426,1064,638,426,638,426,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:16Z,1575,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,45100,43120,-1980,45526,44338,-1188,426,1218,792,1980,1188,792,1188,792,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:16Z,1576,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,43120,40281,-2839,44338,42635,-1703,1218,2354,1136,2839,1703,1136,1703,1136,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:17Z,1579,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,40281,37659,-2622,42635,41062,-1573,2354,3403,1049,2622,1573,1049,1573,1049,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:18Z,1582,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,37659,35937,-1722,41062,40029,-1033,3403,4092,689,1722,1033,689,1033,689,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:18Z,1584,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,35937,34286,-1651,40029,39039,-990,4092,4753,661,1651,990,661,990,661,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:18Z,1585,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,34286,32127,-2159,39039,37744,-1295,4753,5617,864,2159,1295,864,1295,864,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:20Z,1591,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,32127,30927,-1200,37744,37024,-720,5617,6097,480,1200,720,480,720,480,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:20Z,1592,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,30927,28894,-2033,37024,35805,-1219,6097,6911,814,2033,1219,814,1219,814,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:20Z,1593,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,28894,26914,-1980,35805,34617,-1188,6911,7703,792,1980,1188,792,1188,792,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:21Z,1597,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,26914,25794,-1120,34617,33945,-672,7703,8151,448,1120,672,448,672,448,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:22Z,1598,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,25794,24730,-1064,33945,33307,-638,8151,8577,426,1064,638,426,638,426,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:22Z,1599,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,24730,22750,-1980,33307,32119,-1188,8577,9369,792,1980,1188,792,1188,792,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:22Z,1601,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,22750,19911,-2839,32119,30416,-1703,9369,10505,1136,2839,1703,1136,1703,1136,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:23Z,1602,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,19911,17289,-2622,30416,28843,-1573,10505,11554,1049,2622,1573,1049,1573,1049,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:24Z,1606,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,17289,15567,-1722,28843,27810,-1033,11554,12243,689,1722,1033,689,1033,689,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:24Z,1607,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,15567,13911,-1656,27810,26817,-993,12243,12906,663,1656,993,663,993,663,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:24Z,1609,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,13911,11625,-2286,26817,25446,-1371,12906,13821,915,2286,1371,915,1371,915,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:25Z,1611,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,11625,10103,-1522,25446,24533,-913,13821,14430,609,1522,913,609,913,609,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:26Z,1617,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,10103,8872,-1231,24533,23795,-738,14430,14923,493,1231,738,493,738,493,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:28Z,1625,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,8872,9872,1000,23795,23795,0,14923,13923,-1000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:28Z,1626,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,9872,13872,4000,23795,23795,0,13923,9923,-4000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:28Z,1627,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,13872,21372,7500,23795,23795,0,9923,2423,-7500,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:28Z,1628,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,21372,29872,8500,23795,29872,6077,2423,0,-2423,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:29Z,1629,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,current_and_ceiling_heal,48000,48000,29872,37372,7500,29872,37372,7500,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:29Z,1630,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,current_and_ceiling_heal,48000,48000,37372,44372,7000,37372,44372,7000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:29Z,1631,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,44372,48000,3628,44372,48000,3628,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:30Z,1638,P1-C1,P1,0x9246B9C0,16,Alex,True,False,point_status_change,54000,54000,54000,54000,0,54000,54000,0,0,0,0,0,0,0,,,,,none,5,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:30Z,1638,P1-C2,P1,0x92B6BA00,21,Soki,False,True,point_status_change,52000,52000,52000,52000,0,52000,52000,0,0,0,0,0,0,0,,,,,none,5,0,0,0,False,False,5200,5200,,,,,,,,,,
2026-07-26T02:58:31Z,1640,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,47200,-800,48000,47520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:33Z,1651,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,47200,48000,800,47520,48000,480,320,0,-320,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:34Z,1654,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,47200,-800,48000,47520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:34Z,1655,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,47200,45680,-1520,47520,46608,-912,320,928,608,1520,912,608,912,608,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:34Z,1656,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,45680,44240,-1440,46608,45744,-864,928,1504,576,1440,864,576,864,576,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:35Z,1658,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,44240,41520,-2720,45744,44112,-1632,1504,2592,1088,2720,1632,1088,1632,1088,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:36Z,1660,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,41520,38481,-3039,44112,42289,-1823,2592,3808,1216,3039,1823,1216,1823,1216,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:36Z,1662,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,38481,35902,-2579,42289,40742,-1547,3808,4840,1032,2579,1547,1032,1547,1032,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:39Z,1679,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,35902,38902,3000,40742,40742,0,4840,1840,-3000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:39Z,1680,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,38902,41902,3000,40742,41902,1160,1840,0,-1840,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:39Z,1681,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,41902,48000,6098,41902,48000,6098,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:40Z,1684,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,47200,-800,48000,47520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:40Z,1685,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,47200,45680,-1520,47520,46608,-912,320,928,608,1520,912,608,912,608,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:40Z,1687,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,45680,44240,-1440,46608,45744,-864,928,1504,576,1440,864,576,864,576,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:41Z,1689,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,44240,41520,-2720,45744,44112,-1632,1504,2592,1088,2720,1632,1088,1632,1088,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:41Z,1691,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,41520,38481,-3039,44112,42289,-1823,2592,3808,1216,3039,1823,1216,1823,1216,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:42Z,1694,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,38481,35902,-2579,42289,40742,-1547,3808,4840,1032,2579,1547,1032,1547,1032,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:44Z,1709,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,35902,38902,3000,40742,40742,0,4840,1840,-3000,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:44Z,1710,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,38902,40902,2000,40742,40902,160,1840,0,-1840,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:45Z,1711,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,current_and_ceiling_heal,48000,48000,40902,46902,6000,40902,46902,6000,0,0,0,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:45Z,1712,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,46902,48000,1098,46902,48000,1098,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:45Z,1715,P1-C2,P1,0x92B6BA00,21,Soki,True,True,ten_percent_current_only_cost,52000,52000,52000,46800,-5200,52000,52000,0,0,5200,5200,5200,0,5200,,5200,0,True,high,5,0,0,0,False,False,5200,5200,,,,,,,,,,
2026-07-26T02:58:46Z,1721,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,47200,-800,48000,47520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:47Z,1722,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,47200,45680,-1520,47520,46608,-912,320,928,608,1520,912,608,912,608,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:47Z,1724,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,45680,44240,-1440,46608,45744,-864,928,1504,576,1440,864,576,864,576,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:48Z,1726,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,44240,41520,-2720,45744,44112,-1632,1504,2592,1088,2720,1632,1088,1632,1088,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:48Z,1728,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,41520,38481,-3039,44112,42289,-1823,2592,3808,1216,3039,1823,1216,1823,1216,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:48Z,1729,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,38481,36982,-1499,42289,41390,-899,3808,4408,600,1499,899,600,899,600,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:49Z,1730,P1-C2,P1,0x92B6BA00,21,Soki,True,True,baroque_consume,52000,52000,46800,46800,0,52000,46800,-5200,5200,0,-5200,0,5200,0,,-5200,0,True,high,5,0,0,0,False,True,5200,5200,,,,,,,,,,
2026-07-26T02:58:49Z,1732,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,36982,35755,-1227,41390,40654,-736,4408,4899,491,1227,736,491,736,491,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:50Z,1734,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,35755,34553,-1202,40654,39933,-721,4899,5380,481,1202,721,481,721,481,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:50Z,1735,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,34553,32314,-2239,39933,38590,-1343,5380,6276,896,2239,1343,896,1343,896,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:51Z,1738,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,32314,30359,-1955,38590,37417,-1173,6276,7058,782,1955,1173,782,1173,782,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:51Z,1740,P1-C2,P1,0x92B6BA00,21,Soki,True,True,baroque_status_change,52000,52000,46800,46800,0,46800,46800,0,0,0,0,0,0,0,,,,,none,5,0,0,0,True,False,5200,5200,,,,,,,,,,
2026-07-26T02:58:51Z,1741,P1-C2,P1,0x92B6BA00,21,Soki,True,True,recoverable_ceiling_gain,52000,52000,46800,46800,0,46800,52000,5200,0,5200,5200,0,0,5200,,,,,none,5,0,0,0,False,False,5200,5200,,,,,,,,,,
2026-07-26T02:58:52Z,1747,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,recoverable_heal,48000,48000,30359,32859,2500,37417,37417,0,7058,4558,-2500,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:53Z,1748,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,mixed_heal,48000,48000,32859,39359,6500,37417,39359,1942,4558,0,-4558,0,0,0,,,,,none,4,500,0,1,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:53Z,1749,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,current_and_ceiling_heal,48000,48000,39359,46359,7000,39359,46359,7000,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:53Z,1750,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,full_health_reset,48000,48000,46359,48000,1641,46359,48000,1641,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:57Z,1775,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,48000,47200,-800,48000,47520,-480,0,320,320,800,480,320,480,320,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:58Z,1776,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,47200,45680,-1520,47520,46608,-912,320,928,608,1520,912,608,912,608,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:58Z,1778,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,45680,44240,-1440,46608,45744,-864,928,1504,576,1440,864,576,864,576,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:58Z,1779,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,44240,41520,-2720,45744,44112,-1632,1504,2592,1088,2720,1632,1088,1632,1088,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:58:59Z,1781,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,41520,38481,-3039,44112,42289,-1823,2592,3808,1216,3039,1823,1216,1823,1216,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:59:00Z,1785,P1-C2,P1,0x92B6BA00,21,Soki,True,True,baroque_consume,52000,52000,46800,46800,0,52000,46800,-5200,5200,0,-5200,0,5200,0,,-5200,0,True,high,5,0,0,0,False,True,5200,5200,,,,,,,,,,
2026-07-26T02:59:00Z,1785,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,38481,35902,-2579,42289,40742,-1547,3808,4840,1032,2579,1547,1032,1547,1032,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:59:00Z,1788,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,35902,34663,-1239,40742,39999,-743,4840,5336,496,1239,743,496,743,496,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-26T02:59:01Z,1790,P2-C1,P2,0x927EB9E0,12,Ryu,True,True,normal_damage_red_generation,48000,48000,34663,33458,-1205,39999,39276,-723,5336,5818,482,1205,723,482,723,482,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
